Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeScreenshot(),Chrome 128.0.0.0,Mengambil screenshot window,,2024-09-16 13:48:22,2024-09-16 13:48:23,0.326s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_SubTotalProductPrice""))",Chrome 128.0.0.0,Verifikasi element item total terlihat,,2024-09-16 13:48:23,2024-09-16 13:48:23,0.313s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_TaxProductPrice""))",Chrome 128.0.0.0,Verifikasi element tax terlihat,,2024-09-16 13:48:23,2024-09-16 13:48:23,0.311s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Label_FinalTotalProductPrice""))",Chrome 128.0.0.0,Verifikasi element Total terlihat,,2024-09-16 13:48:23,2024-09-16 13:48:24,0.323s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Overview_Page/Button_Finish""))",Chrome 128.0.0.0,Verifikasi button Finish terlihat,,2024-09-16 13:48:24,2024-09-16 13:48:24,0.360s,PASSED
"verifyElementClickable(findTestObject(""Checkout_Overview_Page/Button_Finish""))",Chrome 128.0.0.0,Verifikasi button Finish dapat diklik,,2024-09-16 13:48:24,2024-09-16 13:48:24,0.306s,PASSED
"click(findTestObject(""Checkout_Overview_Page/Button_Finish""))",Chrome 128.0.0.0,Klik button Finish,,2024-09-16 13:48:24,2024-09-16 13:48:25,0.337s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 13:48:27,2024-09-16 13:48:27,0.000s,PASSED
,,,,,,,
Test Cases/Checkout_Complete_Page/Positive_Case/Checkout_Complete,Chrome 128.0.0.0,,,2024-09-16 13:48:27,2024-09-16 13:48:34,6.722s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Label_Title""))",Chrome 128.0.0.0,Verifikasi element Title Swag Labs terlihat,,2024-09-16 13:48:27,2024-09-16 13:48:27,0.327s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi Element button Cart Terlihat,,2024-09-16 13:48:27,2024-09-16 13:48:28,0.325s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_Cart""))",Chrome 128.0.0.0,Verifikasi button Cart dapat diklik,,2024-09-16 13:48:28,2024-09-16 13:48:28,0.310s,PASSED
"verifyElementVisible(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger terlihat,,2024-09-16 13:48:28,2024-09-16 13:48:28,0.345s,PASSED
"verifyElementClickable(findTestObject(""Global_Header/Button_BurgerMenu""))",Chrome 128.0.0.0,Verifikasi Button Burger dapat diklik,,2024-09-16 13:48:28,2024-09-16 13:48:29,0.307s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Label_CheckoutComplete""))",Chrome 128.0.0.0,Verifikasi label checkout terlihat,,2024-09-16 13:48:29,2024-09-16 13:48:29,0.329s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Image_CheckoutSuccess""))",Chrome 128.0.0.0,Verifikasi Image terlihat,,2024-09-16 13:48:29,2024-09-16 13:48:29,0.329s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Label_Thankyou""))",Chrome 128.0.0.0,Verifikasi label thankyou terlihat,,2024-09-16 13:48:29,2024-09-16 13:48:30,0.342s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Label_YourOrderDispatched""))",Chrome 128.0.0.0,Verifikasi label your order dispatched terlihat,,2024-09-16 13:48:30,2024-09-16 13:48:30,0.337s,PASSED
"verifyElementVisible(findTestObject(""Checkout_Complete_Page/Button_BackHome""))",Chrome 128.0.0.0,Verifikasi Buton Back Home terlihat,,2024-09-16 13:48:30,2024-09-16 13:48:30,0.326s,PASSED
"verifyElementClickable(findTestObject(""Checkout_Complete_Page/Button_BackHome""))",Chrome 128.0.0.0,Verifikasi button Back Home dapat diklik,,2024-09-16 13:48:30,2024-09-16 13:48:31,0.320s,PASSED
"click(findTestObject(""Checkout_Complete_Page/Button_BackHome""))",Chrome 128.0.0.0,Klik button Back home,,2024-09-16 13:48:31,2024-09-16 13:48:31,0.346s,PASSED
"verifyElementVisible(findTestObject(""Product_Page/Label_TitleProducts""))",Chrome 128.0.0.0,Verifikasi label title produk terlihat setelah klik back home,,2024-09-16 13:48:31,2024-09-16 13:48:32,0.531s,PASSED
Video,Chrome 128.0.0.0,,,2024-09-16 13:48:34,2024-09-16 13:48:34,0.000s,PASSED
